0	file:/C:/corpora/AI-articles/WoS-Core-corpus/WoS-Core-full-corpus_AI-tokenized-dehyphenated-uncompounded/10-gatrell-c-et_al-here-there-and-everywhere.txt	0.02395372096323292	1.1516041039244356E-5	1.6912737974487156E-5	8.123642762761338E-4	0.22966054348358986	0.016902470695502818	2.8929103034637483E-5	4.150423212181122E-4	2.718133252870876E-5	0.3258746298927426	2.9598043788778014E-5	0.007867712122677829	9.180372759904092E-6	0.004737134168433176	1.819912545413075E-5	0.3895094987282046	8.465743597490356E-6	2.0045534007822444E-5	2.4713660740364412E-5	5.408597014122998E-5	1.271181535343111E-5	5.343867701644979E-6
1	file:/C:/corpora/AI-articles/WoS-Core-corpus/WoS-Core-full-corpus_AI-tokenized-dehyphenated-uncompounded/100-yin-y-et_al-AI-can-help-people-feel-heard.txt	1.8611225871404624E-5	7.402193733624184E-6	1.0871041760492997E-5	0.09405175381221713	0.041232711030174375	2.408562393019637E-5	1.8594829983031476E-5	1.4676446621459032E-5	1.747141128013602E-5	0.38038792180716596	0.030775385428612058	7.714260926267513E-4	5.900890547725521E-6	0.005565912427330525	2.6379921274576225E-4	0.00633189428246972	5.441546621296518E-6	1.288471669336722E-5	0.36480649034155405	0.07566515994270853	8.170804500565556E-6	3.434890851780838E-6
2	file:/C:/corpora/AI-articles/WoS-Core-corpus/WoS-Core-full-corpus_AI-tokenized-dehyphenated-uncompounded/101-atkinson-cj-et_al-AI-language-model-performance-for-rapid-intraoperative-queries-in-plastic-surgery.txt	3.4010125005541686E-5	1.352675723433127E-5	1.9865724685169644E-5	4.935146163258625E-4	0.21770166281803213	0.006954357296818249	3.398016318481044E-5	9.481988176174611E-4	3.1927229606816397E-5	0.2643755622779581	0.47915189896788707	2.7634180260850948E-5	1.0783278143999972E-5	3.59695289362661E-5	0.024898612472492112	0.0051212399794149455	9.943873772341153E-6	2.3545511103365928E-5	2.902869901794552E-5	6.35294529943524E-5	1.493131534591946E-5	6.276914162271738E-6
3	file:/C:/corpora/AI-articles/WoS-Core-corpus/WoS-Core-full-corpus_AI-tokenized-dehyphenated-uncompounded/102-liu-gl-et_al-exploring-AI-mediated-informal-digital-learning-of-english.txt	0.029660863595644793	5.544537273879068E-6	8.142842299999921E-6	1.3454798879383033E-5	0.10490782984025344	1.8041089500128932E-5	1.3928266626423935E-5	0.38277731819708605	1.3086781372656192E-5	0.19749557236078005	1.4250336245028934E-5	1.1327085999629535E-5	4.4200015249973636E-6	1.47436958064738E-5	8.762189114172378E-6	0.030046583688943924	4.075934669512806E-6	9.651164849311342E-6	1.1898690937449404E-5	0.2549518117751569	6.120257283347762E-6	2.572869752502482E-6
4	file:/C:/corpora/AI-articles/WoS-Core-corpus/WoS-Core-full-corpus_AI-tokenized-dehyphenated-uncompounded/103-rasheed-hmw-et_al-what-drives-the-adoption-of-AI-among-consumers-in-the-hospitality-sector.txt	1.9302213997131656E-5	7.677018616713913E-6	1.1274656268354344E-5	0.39874696878999494	0.27990889198936564	2.4979862721960412E-5	2.807464153695948E-4	2.766825522640441E-4	1.8120080949596977E-5	0.16076445288323565	1.9731150002889546E-5	1.5683590135094856E-5	6.119975809914405E-6	0.007864250440277186	1.21322097101906E-5	0.01441081781202099	5.643577595875312E-6	1.336309389968295E-5	1.647503972453528E-5	0.13756465006233498	8.47416597318099E-6	3.562419731831437E-6
5	file:/C:/corpora/AI-articles/WoS-Core-corpus/WoS-Core-full-corpus_AI-tokenized-dehyphenated-uncompounded/104-zhu-w-eet_al-could-AI-ethical-anxiety-perceived-ethical-risks.txt	0.10057093485871399	3.7187496359401784E-6	5.461446166355677E-6	0.016727071056315067	0.10405161790959223	0.019136532636952162	0.002415727291940677	0.007986441040216482	2.6208111170877293E-4	0.17805596829883585	9.557773733956922E-6	7.597134775489682E-6	2.964517731601327E-6	9.88867252656746E-6	5.876845256659415E-6	1.4750705127838103E-5	2.5603749052965447E-4	5.130805662610368E-4	2.612842533497888E-4	0.569697577115664	4.1048880041862485E-6	1.7256369617200244E-6
6	file:/C:/corpora/AI-articles/WoS-Core-corpus/WoS-Core-full-corpus_AI-tokenized-dehyphenated-uncompounded/105-robertson-j-et_al-game-changers.txt	0.04406615598758408	5.483785143710049E-4	1.165244230910704E-5	0.01704324799302598	0.29442217194592735	2.5816876570689717E-5	1.9931409371672025E-5	1.573137619439011E-5	1.8727240358906913E-5	0.22262769978963254	8.31058678952408E-4	1.620910872128501E-5	6.325041168511567E-6	0.023530423502649563	1.2538730260609411E-5	0.39644733487067163	5.83268002036435E-6	2.840329872138978E-4	1.702707784265026E-5	3.7263845023406316E-5	8.758114462207214E-6	3.681787667665131E-6
7	file:/C:/corpora/AI-articles/WoS-Core-corpus/WoS-Core-full-corpus_AI-tokenized-dehyphenated-uncompounded/106-zhang-j-et_al-AI-co-pilot-bronchscope-robot.txt	1.4666147883225439E-5	0.0011978089441564029	0.00815373474922592	1.4155115922114121E-5	0.06388118471594392	1.898012118389027E-5	1.4653227481032755E-5	1.1565435723463038E-5	0.05047407748201141	0.29935861518913276	1.4992060697880802E-5	1.1916656415444253E-5	4.650060883342451E-6	1.5511099432397782E-5	0.49825510929394495	0.0010164507297875905	0.0037788781690903275	0.06854876291710986	1.2518013167709888E-5	2.7395734429196398E-5	0.005171667349755907	2.7067866213131906E-6
8	file:/C:/corpora/AI-articles/WoS-Core-corpus/WoS-Core-full-corpus_AI-tokenized-dehyphenated-uncompounded/107-bower-m-et_al-how-should-we-change-teaching-and-assessment.txt	0.4375682284048211	4.235923743811464E-6	6.220980640382711E-6	1.0279217043032462E-5	0.10914502466573715	1.3783058098977918E-5	0.0010205001682891473	0.014723490279783105	9.998058486803318E-6	0.3440546021992944	1.0886992850060466E-5	8.653683826794247E-6	1.4764240364794647E-4	0.0010211231410738092	6.694150130678453E-6	0.024541954860423692	3.113938565469224E-6	1.516389155007227E-4	0.0023173400494884942	0.06522794752057191	4.675763163664373E-6	1.9656248188110378E-6
9	file:/C:/corpora/AI-articles/WoS-Core-corpus/WoS-Core-full-corpus_AI-tokenized-dehyphenated-uncompounded/108-yang-j-et_al-chat-generative-pretrained-transformer-chatgpt-and-bard.txt	2.460272412333407E-5	9.785176516268E-6	1.4370748236288405E-5	2.3745458912486957E-5	0.02551309796523793	0.012695723592809	2.4581049918679915E-5	1.9401224284391724E-5	2.3095969859295046E-5	0.19624662630742906	0.745194750800598	1.9990403246721947E-5	7.800559900287956E-6	2.6020145386735313E-5	1.5463791280658768E-5	0.016035298832855958	7.193339721577132E-6	3.502927919979247E-4	2.0999189902461147E-5	0.0037118180194643056	1.0801225581920206E-5	4.540682736539696E-6
